num_tasks,utilization,pso_scheduler,ml_scheduler,pso_wait_time,ml_wait_time,pso_time,ml_time,performance_ratio
4,0.3850411324524827,pso,priority,0.8285280833363742,1.5933456521216303,0.022602558135986328,0.017250776290893555,1.9231039770015228
3,0.4825173792629829,pso,priority,0.5560380143415714,11.670893287681645,0.014685869216918945,0.013583183288574219,20.98938019822557
6,0.44467239524743657,pso,priority,0.36391815639319125,10.638466050492246,0.023323535919189453,0.014680624008178711,29.23312800859003
3,0.24017352717228638,pso,priority,2.842566282319573,16.05379530886664,0.012038469314575195,0.023229122161865234,5.647641502229641
4,0.25117003427601226,pso,priority,1.3698370838519156,17.788529733496805,0.009953022003173828,0.02063608169555664,12.985872512281768
6,0.297087468272412,pso,priority,1.207311828874593,27.294000466702055,0.010165691375732422,0.0170137882232666,22.607250102191422
2,0.3615626035556029,pso,priority,0.8243763837729223,0.743384761791604,0.009870052337646484,0.011215686798095703,0.9017540730477454
5,0.28786158356641645,pso,priority,0.7141751514540315,7.853275165860438,0.02654743194580078,0.01497793197631836,10.996287325135143
6,0.3604109473515933,pso,priority,0.3808615639843406,21.585678756287926,0.018122434616088867,0.015644073486328125,56.675917964710756
6,0.27500168968740096,pso,priority,1.2976062286774326,17.181971515684552,0.020978450775146484,0.015523433685302734,13.241283168929485
4,0.4635674577529204,pso,priority,0.6115060426109838,8.329197930814896,0.011942625045776367,0.020554304122924805,13.620794154790724
4,0.2877575356973622,pso,priority,3.265178423946474,27.47385361629408,0.021248579025268555,0.014168739318847656,8.414196729588722
4,0.2774676206045164,pso,priority,1.6832309803033234,13.037506601592733,0.01563096046447754,0.027881145477294922,7.745524383850952
4,0.5053604649786704,pso,priority,0.0,0.5058294458718595,0.020055770874023438,0.01790475845336914,inf
5,0.40679730430107036,pso,priority,0.877869395616907,19.48616060142237,0.011863946914672852,0.01662135124206543,22.197106652440958
5,0.27543936318788786,pso,priority,0.5021634232423631,19.078240574572224,0.010019779205322266,0.01140904426574707,37.992095185643066
6,0.22407891313541614,pso,priority,4.634842032912294,31.359650576375582,0.02214670181274414,0.0,6.766066751291372
2,0.4814304283708558,pso,priority,0.0,1.5848463367580363,0.010555267333984375,0.008004903793334961,inf
2,0.5323301528816071,pso,edf,0.0,0.4352205319848735,0.016123294830322266,0.026826143264770508,inf
2,0.41015289437193936,pso,weighted_rr,0.0,1.2205676597193713,0.02423882484436035,0.02680826187133789,inf
5,0.486263660485886,pso,priority,0.5619884398769347,19.0751306796437,0.02151036262512207,0.027150869369506836,33.942211843042195
3,0.24637865773930254,pso,priority,0.4684955070094352,10.873795525225269,0.017889022827148438,0.01929616928100586,23.210031606570514
2,0.5219101068111343,pso,priority,0.0,0.26,0.01238560676574707,0.015613079071044922,inf
6,0.3857253625287935,pso,priority,1.6396790457400592,24.47705416976101,0.02411675453186035,0.012895822525024414,14.92795448801594
6,0.4209699648567226,pso,priority,0.3527869582655592,5.830590116650579,0.011946439743041992,0.0166933536529541,16.527226928444506
3,0.5983353514191597,pso,priority,0.0,0.26,0.009310483932495117,0.013917207717895508,inf
5,0.3283898993435564,pso,priority,1.262552973970002,15.436966928176298,0.010116100311279297,0.01559591293334961,12.22678750629839
3,0.29772714925032956,pso,priority,1.5595557846243233,13.236755093519806,0.009891510009765625,0.01322031021118164,8.487516268427916
5,0.16858970813182886,pso,priority,1.1702393338859536,20.826196851065685,0.010074853897094727,0.014508962631225586,17.79652781103264
2,0.3891633217736289,pso,clock_driven,3.3095874425971923,23.554426874126555,0.01184988021850586,0.010584592819213867,7.117028113825047
2,0.21944256412958946,pso,priority,1.6742773051981403,2.3204293606964015,0.010933399200439453,0.013503313064575195,1.3859289339299699
3,0.11237714033609504,pso,priority,1.3783930100705986,22.37000667923368,0.012372970581054688,0.0,16.22904825822349
5,0.39768390894801925,pso,priority,0.7989745344091965,19.45234465948161,0.0182344913482666,0.019800424575805664,24.34663912519526
6,0.19603270111291338,pso,priority,2.757106643714533,19.28398671255471,0.012684345245361328,0.03301119804382324,6.99428393766235
6,0.17926385445814955,pso,priority,2.7850373760422626,23.672240205684897,0.021005868911743164,0.02040576934814453,8.499792645269574
3,0.49094974261626145,pso,priority,1.0422927156704294,11.438928093601637,0.012720108032226562,0.011113405227661133,10.97477505274881
4,0.36953941682559477,pso,priority,0.10549138658557577,0.7358813350210774,0.010671854019165039,0.015062093734741211,6.975748057156519
4,0.2706469796595542,pso,priority,2.535834255364318,19.04100679537189,0.03692626953125,0.02189350128173828,7.508774185494354
6,0.34946237550197806,pso,priority,1.164618028214538,21.896835524389004,0.020011186599731445,0.01889824867248535,18.80173154966421
2,0.519018473280968,pso,edf,0.07313431781102087,15.728330414818926,0.01931285858154297,0.019726037979125977,215.06087546288384
6,0.30579198660479306,pso,priority,0.47900222633313483,26.493187608446004,0.030621051788330078,0.017612457275390625,55.30911163243866
3,0.24609849549645987,pso,priority,2.5375761211068197,24.70578702954993,0.028521060943603516,0.020436525344848633,9.73597868613847
6,0.41843600190353464,pso,priority,0.42900041141805906,11.323806441753469,0.026417970657348633,0.025049209594726562,26.395793897545865
6,0.2821980090951081,pso,priority,1.966114444493295,18.760088409619975,0.026488780975341797,0.02348637580871582,9.541707229791909
6,0.26145633422057485,pso,priority,2.6177533618710043,23.91145550999613,0.025140047073364258,0.017288684844970703,9.134342393855523
2,0.5144036141162927,pso,priority,0.0,0.26,0.011678934097290039,0.03995943069458008,inf
5,0.4216704800980672,pso,priority,0.39007159462582813,18.92167779072837,0.026624441146850586,0.020241498947143555,48.50821759753817
3,0.42781630148417715,pso,priority,0.0,0.6162814681967221,0.010022640228271484,0.01849675178527832,inf
6,0.2312017994074362,pso,priority,0.8720373239573118,21.4825162574401,0.0077724456787109375,0.025853633880615234,24.6348587007174
6,0.4424903949925371,pso,priority,1.2478839032074294,28.396941737884838,0.007353544235229492,0.013666868209838867,22.75607663893759
3,0.5902269804027451,pso,priority,0.19687385629308005,10.537811699405154,0.0,0.024813175201416016,53.52570370602097
5,0.27931810627849496,pso,priority,0.598415502085001,13.014440400634157,0.012268543243408203,0.007047176361083984,21.748167210390115
5,0.45683211185433137,pso,priority,0.18684905193390366,12.515352234780773,0.001999378204345703,0.02370929718017578,66.9810850269017
6,0.2485662678191446,pso,priority,0.8087641612512305,15.786543507365337,0.015601634979248047,0.014452219009399414,19.519341068405087
4,0.07774126045852593,pso,priority,0.7478013395416443,8.887774431368229,0.01260685920715332,0.011535406112670898,11.885207957525031
4,0.3986991455424492,pso,priority,0.9646221385830394,17.89563772400315,0.011172294616699219,0.010067939758300781,18.551966628394574
4,0.27691641991924465,pso,priority,1.1024251551718487,10.799612781605042,0.0108489990234375,0.012948989868164062,9.796232180425502
6,0.3182189106987354,pso,priority,0.5586254292519052,16.915210203238683,0.014668464660644531,0.01121664047241211,30.280057651315726
3,0.1632202623093941,pso,priority,1.593746138425309,12.172725759373481,0.009925603866577148,0.01052236557006836,7.637807217779782
6,0.3272867263598664,pso,priority,1.4507983680610046,23.338875854379904,0.0123291015625,0.0017900466918945312,16.08691901519876
5,0.5269015560972655,pso,priority,0.15833884540370075,18.736093919062867,0.013801813125610352,0.009022235870361328,118.32910535183782
2,0.4656112432597578,pso,priority,0.0,1.3213320358275082,0.008226394653320312,0.004762172698974609,inf
5,0.21572897706773211,pso,priority,1.1199181527399282,20.020153599517617,0.019588470458984375,0.011290550231933594,17.87644351557071
6,0.3501819189729327,pso,priority,1.3306563852589446,22.374837038695294,0.011755228042602539,0.006109476089477539,16.81488721398287
3,0.5632509345737023,pso,priority,0.18287871907077222,10.434681770016205,0.017983198165893555,0.0298922061920166,57.05793338358898
6,0.3293062541484463,pso,priority,1.1846016008262759,21.784379787551813,0.02984786033630371,0.023590564727783203,18.389625484514717
